,Invoice Id,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
224,225,Kohl's,1189833,3/19/2021,West,California,Los Angeles,Men's Street Footwear,35.0,800.0,280000,112000,40,Outlet
225,226,Kohl's,1189833,3/20/2021,West,California,Los Angeles,Men's Athletic Footwear,45.0,650.0,292500,73125,25,Outlet
226,227,Kohl's,1189833,3/21/2021,West,California,Los Angeles,Women's Street Footwear,45.0,650.0,292500,117000,40,Outlet
227,228,Kohl's,1189833,3/22/2021,West,California,Los Angeles,Women's Athletic Footwear,45.0,550.0,247500,86625,35,Outlet
228,229,Kohl's,1189833,3/23/2021,West,California,Los Angeles,Men's Apparel,50.0,425.0,212500,116875,55,Outlet
229,230,Kohl's,1189833,4/6/2021,West,California,Los Angeles,Women's Apparel,45.0,625.0,281250,56250,20,Outlet
230,231,Kohl's,1189833,4/7/2021,West,California,Los Angeles,Men's Street Footwear,45.0,800.0,360000,144000,40,Outlet
231,232,Kohl's,1189833,4/8/2021,West,California,Los Angeles,Men's Athletic Footwear,50.0,600.0,300000,75000,25,Outlet
232,233,Kohl's,1189833,4/9/2021,West,California,Los Angeles,Women's Street Footwear,50.0,625.0,312500,125000,40,Outlet
233,234,Kohl's,1189833,4/10/2021,West,California,Los Angeles,Women's Athletic Footwear,45.0,525.0,236250,82688,35,Outlet
234,235,Kohl's,1189833,4/11/2021,West,California,Los Angeles,Men's Apparel,50.0,425.0,212500,116875,55,Outlet
235,236,Kohl's,1189833,4/12/2021,West,California,Los Angeles,Women's Apparel,65.0,600.0,390000,78000,20,Outlet
236,237,Kohl's,1189833,4/13/2021,West,California,Los Angeles,Men's Street Footwear,45.0,800.0,360000,144000,40,Outlet
237,238,Kohl's,1189833,4/14/2021,West,California,Los Angeles,Men's Athletic Footwear,50.0,650.0,325000,81250,25,Outlet
238,239,Kohl's,1189833,4/15/2021,West,California,Los Angeles,Women's Street Footwear,50.0,650.0,325000,130000,40,Outlet
239,240,Kohl's,1189833,4/16/2021,West,California,Los Angeles,Women's Athletic Footwear,45.0,550.0,247500,86625,35,Outlet
240,241,Kohl's,1189833,4/17/2021,West,California,Los Angeles,Men's Apparel,50.0,450.0,225000,123750,55,Outlet
241,242,Kohl's,1189833,4/18/2021,West,California,Los Angeles,Women's Apparel,65.0,625.0,406250,81250,20,Outlet
242,243,Kohl's,1189833,4/19/2021,West,California,Los Angeles,Men's Street Footwear,45.0,900.0,405000,162000,40,Outlet
243,244,Kohl's,1189833,4/20/2021,West,California,Los Angeles,Men's Athletic Footwear,50.0,750.0,375000,93750,25,Outlet
244,245,Kohl's,1189833,4/21/2021,West,California,Los Angeles,Women's Street Footwear,50.0,750.0,375000,150000,40,Outlet
245,246,Kohl's,1189833,4/22/2021,West,California,Los Angeles,Women's Athletic Footwear,45.0,625.0,281250,98438,35,Outlet
246,247,Kohl's,1189833,4/23/2021,West,California,Los Angeles,Men's Apparel,50.0,500.0,250000,137500,55,Outlet
247,248,Kohl's,1189833,4/24/2021,West,California,Los Angeles,Women's Apparel,65.0,800.0,520000,104000,20,Outlet
248,249,Kohl's,1189833,4/25/2021,West,California,Los Angeles,Men's Street Footwear,45.0,950.0,427500,171000,40,Outlet
249,250,Kohl's,1189833,4/26/2021,West,California,Los Angeles,Men's Athletic Footwear,50.0,800.0,400000,100000,25,Outlet
250,251,Kohl's,1189833,4/27/2021,West,California,Los Angeles,Women's Street Footwear,50.0,750.0,375000,150000,40,Outlet
251,252,Kohl's,1189833,4/28/2021,West,California,Los Angeles,Women's Athletic Footwear,45.0,650.0,292500,102375,35,Outlet
252,253,Kohl's,1189833,4/29/2021,West,California,Los Angeles,Men's Apparel,50.0,700.0,350000,192500,55,Outlet
253,254,Kohl's,1189833,4/30/2021,West,California,Los Angeles,Women's Apparel,65.0,700.0,455000,91000,20,Outlet
254,255,Kohl's,1189833,5/1/2021,West,California,Los Angeles,Men's Street Footwear,50.0,900.0,450000,180000,40,Outlet
255,256,Kohl's,1189833,5/2/2021,West,California,Los Angeles,Men's Athletic Footwear,55.0,850.0,467500,116875,25,Outlet
256,257,Kohl's,1189833,5/3/2021,West,California,Los Angeles,Women's Street Footwear,50.0,725.0,362500,145000,40,Outlet
257,258,Kohl's,1189833,5/4/2021,West,California,Los Angeles,Women's Athletic Footwear,50.0,675.0,337500,118125,35,Outlet
258,259,Kohl's,1189833,5/5/2021,West,California,Los Angeles,Men's Apparel,60.0,675.0,405000,222750,55,Outlet
259,260,Kohl's,1189833,5/6/2021,West,California,Los Angeles,Women's Apparel,65.0,650.0,422500,84500,20,Outlet
260,261,Kohl's,1189833,5/7/2021,West,California,Los Angeles,Men's Street Footwear,50.0,850.0,425000,170000,40,Outlet
261,262,Kohl's,1189833,5/8/2021,West,California,Los Angeles,Men's Athletic Footwear,55.0,850.0,467500,116875,25,Outlet
262,263,Kohl's,1189833,5/9/2021,West,California,Los Angeles,Women's Street Footwear,50.0,700.0,350000,140000,40,Outlet
263,264,Kohl's,1189833,5/10/2021,West,California,Los Angeles,Women's Athletic Footwear,50.0,650.0,325000,113750,35,Outlet
264,265,Kohl's,1189833,5/11/2021,West,California,Los Angeles,Men's Apparel,60.0,650.0,390000,214500,55,Outlet
265,266,Kohl's,1189833,5/12/2021,West,California,Los Angeles,Women's Apparel,65.0,700.0,455000,91000,20,Outlet
266,267,Kohl's,1189833,5/13/2021,West,California,Los Angeles,Men's Street Footwear,50.0,800.0,400000,160000,40,Outlet
267,268,Kohl's,1189833,5/14/2021,West,California,Los Angeles,Men's Athletic Footwear,55.0,800.0,440000,110000,25,Outlet
268,269,Kohl's,1189833,5/15/2021,West,California,Los Angeles,Women's Street Footwear,50.0,650.0,325000,130000,40,Outlet
269,270,Kohl's,1189833,5/16/2021,West,California,Los Angeles,Women's Athletic Footwear,50.0,625.0,312500,109375,35,Outlet
270,271,Kohl's,1189833,5/17/2021,West,California,Los Angeles,Men's Apparel,60.0,600.0,360000,198000,55,Outlet
271,272,Kohl's,1189833,5/18/2021,West,California,Los Angeles,Women's Apparel,65.0,650.0,422500,84500,20,Outlet
272,273,Kohl's,1189833,5/19/2021,West,California,Los Angeles,Men's Street Footwear,50.0,825.0,412500,165000,40,Outlet
273,274,Kohl's,1189833,5/20/2021,West,California,Los Angeles,Men's Athletic Footwear,55.0,825.0,453750,113438,25,Outlet
274,275,Kohl's,1189833,5/21/2021,West,California,Los Angeles,Women's Street Footwear,50.0,675.0,337500,135000,40,Outlet
275,276,Kohl's,1189833,5/22/2021,West,California,Los Angeles,Women's Athletic Footwear,50.0,650.0,325000,113750,35,Outlet
276,277,Kohl's,1189833,5/23/2021,West,California,Los Angeles,Men's Apparel,60.0,600.0,360000,198000,55,Outlet
277,278,Kohl's,1189833,5/24/2021,West,California,Los Angeles,Women's Apparel,65.0,700.0,455000,91000,20,Outlet
278,279,Kohl's,1189833,5/25/2021,West,California,Los Angeles,Men's Street Footwear,50.0,900.0,450000,180000,40,Outlet
279,280,Kohl's,1189833,5/26/2021,West,California,Los Angeles,Men's Athletic Footwear,55.0,900.0,495000,123750,25,Outlet
280,281,Kohl's,1189833,5/27/2021,West,California,Los Angeles,Women's Street Footwear,50.0,700.0,350000,140000,40,Outlet
281,282,Kohl's,1189833,5/28/2021,West,California,Los Angeles,Women's Athletic Footwear,50.0,700.0,350000,122500,35,Outlet
282,283,Kohl's,1189833,5/29/2021,West,California,Los Angeles,Men's Apparel,60.0,625.0,375000,206250,55,Outlet
283,284,Kohl's,1189833,5/30/2021,West,California,Los Angeles,Women's Apparel,65.0,725.0,471250,94250,20,Outlet
284,285,Foot Locker,1185732,5/31/2021,West,California,Los Angeles,Men's Street Footwear,45.0,475.0,213750,85500,40,Outlet
285,286,Foot Locker,1185732,6/1/2021,West,California,Los Angeles,Men's Athletic Footwear,45.0,275.0,123750,43313,35,Outlet
286,287,Foot Locker,1185732,6/2/2021,West,California,Los Angeles,Women's Street Footwear,35.0,275.0,96250,33688,35,Outlet
287,288,Foot Locker,1185732,6/3/2021,West,California,Los Angeles,Women's Athletic Footwear,40.0,125.0,50000,20000,40,Outlet
288,289,Foot Locker,1185732,6/4/2021,Midwest,Illinois,Chicago,Men's Apparel,55.0,175.0,96250,33687,35,Outlet
289,290,Foot Locker,1185732,6/5/2021,Midwest,Illinois,Chicago,Women's Apparel,45.0,275.0,123750,61875,50,Outlet
290,291,Foot Locker,1185732,6/6/2021,Midwest,Illinois,Chicago,Men's Street Footwear,45.0,525.0,236250,94500,40,Outlet
291,292,Foot Locker,1185732,6/7/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,175.0,78750,27563,35,Outlet
292,293,Foot Locker,1185732,6/8/2021,Midwest,Illinois,Chicago,Women's Street Footwear,35.0,225.0,78750,27563,35,Outlet
293,294,Foot Locker,1185732,6/9/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,100.0,40000,16000,40,Outlet
294,295,Foot Locker,1185732,6/10/2021,Midwest,Illinois,Chicago,Men's Apparel,55.0,175.0,96250,33687,35,Outlet
295,296,Foot Locker,1185732,6/11/2021,Midwest,Illinois,Chicago,Women's Apparel,45.0,275.0,123750,61875,50,Outlet
296,297,Foot Locker,1185732,6/12/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,495.0,247500,99000,40,Outlet
297,298,Foot Locker,1185732,6/13/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,200.0,100000,35000,35,Outlet
298,299,Foot Locker,1185732,6/14/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,225.0,90000,31500,35,Outlet
299,300,Foot Locker,1185732,6/15/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75.0,33750,13500,40,Outlet
300,301,Foot Locker,1185732,6/16/2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,125.0,75000,26250,35,Outlet
301,302,Foot Locker,1185732,6/17/2021,Midwest,Illinois,Chicago,Women's Apparel,50.0,225.0,112500,56250,50,Outlet
302,303,Foot Locker,1185732,6/18/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,450.0,225000,90000,40,Outlet
303,304,Foot Locker,1185732,6/19/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,150.0,75000,26250,35,Outlet
304,305,Foot Locker,1185732,6/20/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,150.0,60000,21000,35,Outlet
305,306,Foot Locker,1185732,6/21/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75.0,33750,13500,40,Outlet
306,307,Foot Locker,1185732,6/22/2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,100.0,60000,21000,35,Outlet
307,308,Foot Locker,1185732,6/23/2021,Midwest,Illinois,Chicago,Women's Apparel,50.0,225.0,112500,56250,50,Outlet
308,309,Foot Locker,1185732,6/24/2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,495.0,297000,118800,40,Outlet
309,310,Foot Locker,1185732,6/25/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,55.0,200.0,110000,38500,35,Outlet
310,311,Foot Locker,1185732,6/26/2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,175.0,87500,30625,35,Outlet
311,312,Foot Locker,1185732,6/27/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,100.0,50000,20000,40,Outlet
312,313,Foot Locker,1185732,6/28/2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,125.0,75000,26250,35,Outlet
313,314,Foot Locker,1185732,6/29/2021,Midwest,Illinois,Chicago,Women's Apparel,65.0,250.0,162500,81250,50,Outlet
314,315,Foot Locker,1185732,6/30/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500.0,250000,100000,40,Outlet
315,316,Foot Locker,1185732,7/1/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,250.0,112500,39375,35,Outlet
316,317,Foot Locker,1185732,7/2/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200.0,80000,28000,35,Outlet
317,318,Foot Locker,1185732,7/3/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175.0,70000,28000,40,Outlet
318,319,Foot Locker,1185732,7/4/2021,Midwest,Illinois,Chicago,Men's Apparel,50.0,175.0,87500,30625,35,Outlet
319,320,Foot Locker,1185732,7/5/2021,Midwest,Illinois,Chicago,Women's Apparel,55.0,350.0,192500,96250,50,Outlet
320,321,Foot Locker,1185732,7/6/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,575.0,287500,115000,40,Outlet
321,322,Foot Locker,1185732,7/7/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,325.0,146250,51188,35,Outlet
322,323,Foot Locker,1185732,7/8/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250.0,100000,35000,35,Outlet
323,324,Foot Locker,1185732,7/9/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,200.0,80000,32000,40,Outlet
324,325,Foot Locker,1185732,7/10/2021,Midwest,Illinois,Chicago,Men's Apparel,50.0,225.0,112500,39375,35,Outlet
325,326,Foot Locker,1185732,7/11/2021,Midwest,Illinois,Chicago,Women's Apparel,55.0,400.0,220000,110000,50,Outlet
326,327,Foot Locker,1185732,7/12/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,550.0,275000,110000,40,Outlet
327,328,Foot Locker,1185732,7/13/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,325.0,146250,51188,35,Outlet
328,329,Foot Locker,1185732,7/14/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250.0,100000,35000,35,Outlet
329,330,Foot Locker,1185732,7/15/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,225.0,90000,36000,40,Outlet
330,331,Foot Locker,1185732,7/16/2021,Midwest,Illinois,Chicago,Men's Apparel,50.0,200.0,100000,35000,35,Outlet
331,332,Foot Locker,1185732,7/17/2021,Midwest,Illinois,Chicago,Women's Apparel,55.0,375.0,206250,103125,50,Outlet
332,333,Foot Locker,1185732,7/18/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500.0,250000,100000,40,Outlet
333,334,Foot Locker,1185732,7/19/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,300.0,135000,47250,35,Outlet
334,335,Foot Locker,1185732,7/20/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200.0,80000,28000,35,Outlet
335,336,Foot Locker,1185732,7/21/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175.0,70000,28000,40,Outlet
336,337,Foot Locker,1185732,7/22/2021,Midwest,Illinois,Chicago,Men's Apparel,50.0,175.0,87500,30625,35,Outlet
337,338,Foot Locker,1185732,7/23/2021,Midwest,Illinois,Chicago,Women's Apparel,55.0,250.0,137500,68750,50,Outlet
338,339,Foot Locker,1185732,7/24/2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,425.0,255000,102000,40,Outlet
339,340,Foot Locker,1185732,7/25/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250.0,125000,43750,35,Outlet
340,341,Foot Locker,1185732,7/26/2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,150.0,75000,26250,35,Outlet
341,342,Foot Locker,1185732,7/27/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,125.0,62500,25000,40,Outlet
342,343,Foot Locker,1185732,7/28/2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,125.0,75000,26250,35,Outlet
343,344,Foot Locker,1185732,7/29/2021,Midwest,Illinois,Chicago,Women's Apparel,65.0,250.0,162500,81250,50,Outlet
344,345,Foot Locker,1185732,7/30/2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,400.0,240000,96000,40,Outlet
345,346,Foot Locker,1185732,7/31/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250.0,125000,43750,35,Outlet
346,347,Foot Locker,1185732,8/1/2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,195.0,97500,34125,35,Outlet
347,348,Foot Locker,1185732,8/2/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,175.0,87500,35000,40,Outlet
348,349,Foot Locker,1185732,8/3/2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,150.0,90000,31500,35,Outlet
349,350,Foot Locker,1185732,8/4/2021,Midwest,Illinois,Chicago,Women's Apparel,65.0,250.0,162500,81250,50,Outlet
350,351,Foot Locker,1185732,8/5/2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,500.0,300000,120000,40,Outlet
351,352,Foot Locker,1185732,8/6/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,300.0,150000,52500,35,Outlet
352,353,Foot Locker,1185732,8/7/2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,250.0,125000,43750,35,Outlet
353,354,Foot Locker,1185732,8/8/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,200.0,100000,40000,40,Outlet
354,355,Foot Locker,1185732,8/9/2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,200.0,120000,42000,35,Outlet
355,356,Foot Locker,1185732,8/10/2021,Midwest,Illinois,Chicago,Women's Apparel,65.0,300.0,195000,97500,50,Outlet
356,357,Sports Direct,1197831,8/11/2021,Midwest,Illinois,Chicago,Men's Street Footwear,20.0,725.0,145000,43500,30,Outlet
357,358,Sports Direct,1197831,8/12/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,30.0,725.0,217500,65250,30,Outlet
358,359,Sports Direct,1197831,8/13/2021,Midwest,Illinois,Chicago,Women's Street Footwear,30.0,525.0,157500,47250,30,Outlet
359,360,Sports Direct,1197831,8/14/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,35.0,525.0,183750,73500,40,Outlet
360,361,Sports Direct,1197831,8/15/2021,South,Texas,Dallas,Men's Apparel,40.0,375.0,150000,37500,25,Outlet
361,362,Sports Direct,1197831,8/16/2021,South,Texas,Dallas,Women's Apparel,35.0,525.0,183750,82688,45,Outlet
362,363,Sports Direct,1197831,8/17/2021,South,Texas,Dallas,Men's Street Footwear,25.0,675.0,168750,50625,30,Outlet
363,364,Sports Direct,1197831,8/18/2021,South,Texas,Dallas,Men's Athletic Footwear,35.0,650.0,227500,68250,30,Outlet
364,365,Sports Direct,1197831,8/19/2021,South,Texas,Dallas,Women's Street Footwear,35.0,475.0,166250,49875,30,Outlet
365,366,Sports Direct,1197831,8/20/2021,South,Texas,Dallas,Women's Athletic Footwear,35.0,425.0,148750,59500,40,Outlet
366,367,Sports Direct,1197831,8/21/2021,South,Texas,Dallas,Men's Apparel,40.0,300.0,120000,30000,25,Outlet
367,368,Sports Direct,1197831,8/22/2021,South,Texas,Dallas,Women's Apparel,35.0,500.0,175000,78750,45,Outlet
368,369,Sports Direct,1197831,8/23/2021,South,Texas,Dallas,Men's Street Footwear,30.0,675.0,202500,70875,35,Outlet
369,370,Sports Direct,1197831,8/24/2021,South,Texas,Dallas,Men's Athletic Footwear,40.0,675.0,270000,94500,35,Outlet
370,371,Sports Direct,1197831,8/25/2021,South,Texas,Dallas,Women's Street Footwear,30.0,500.0,150000,52500,35,Outlet
371,372,Sports Direct,1197831,8/26/2021,South,Texas,Dallas,Women's Athletic Footwear,35.0,400.0,140000,63000,45,Outlet
372,373,Sports Direct,1197831,8/27/2021,South,Texas,Dallas,Men's Apparel,40.0,300.0,120000,36000,30,Outlet
373,374,Sports Direct,1197831,8/28/2021,South,Texas,Dallas,Women's Apparel,35.0,450.0,157500,78750,50,Outlet
374,375,Sports Direct,1197831,8/29/2021,South,Texas,Dallas,Men's Street Footwear,20.0,700.0,140000,49000,35,Outlet
375,376,Sports Direct,1197831,8/30/2021,South,Texas,Dallas,Men's Athletic Footwear,30.0,700.0,210000,73500,35,Outlet
376,377,Sports Direct,1197831,8/31/2021,South,Texas,Dallas,Women's Street Footwear,25.0,525.0,131250,45937,35,Outlet
377,378,Sports Direct,1197831,9/1/2021,South,Texas,Dallas,Women's Athletic Footwear,30.0,425.0,127500,57375,45,Outlet
378,379,Sports Direct,1197831,9/2/2021,South,Texas,Dallas,Men's Apparel,35.0,325.0,113750,34125,30,Outlet
379,380,Sports Direct,1197831,9/3/2021,South,Texas,Dallas,Women's Apparel,30.0,600.0,180000,90000,50,Outlet
380,381,Sports Direct,1197831,9/4/2021,South,Texas,Dallas,Men's Street Footwear,20.0,750.0,150000,52500,35,Outlet
381,382,Sports Direct,1197831,9/5/2021,South,Texas,Dallas,Men's Athletic Footwear,30.0,775.0,232500,81375,35,Outlet
382,383,Sports Direct,1197831,9/6/2021,South,Texas,Dallas,Women's Street Footwear,25.0,625.0,156250,54687,35,Outlet
383,384,Sports Direct,1197831,9/7/2021,South,Texas,Dallas,Women's Athletic Footwear,35.0,550.0,192500,86625,45,Outlet
384,385,Sports Direct,1197831,9/8/2021,South,Texas,Dallas,Men's Apparel,50.0,450.0,225000,67500,30,Outlet
385,386,Sports Direct,1197831,9/9/2021,South,Texas,Dallas,Women's Apparel,45.0,800.0,360000,180000,50,Outlet
