Invoice Id,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
195,West Gear,1128299,1/30/2021,West,California,San Francisco,Men's Street Footwear,$55.00 ,875,"$481,250 ","$144,375 ",30%,Outlet
196,West Gear,1128299,1/31/2021,West,California,San Francisco,Men's Athletic Footwear,$60.00 ,875,"$525,000 ","$78,750 ",15%,Outlet
197,West Gear,1128299,2/1/2021,West,California,San Francisco,Women's Street Footwear,$55.00 ,700,"$385,000 ","$115,500 ",30%,Outlet
198,West Gear,1128299,2/2/2021,West,California,San Francisco,Women's Athletic Footwear,$55.00 ,675,"$371,250 ","$92,813 ",25%,Outlet
199,West Gear,1128299,2/3/2021,West,California,San Francisco,Men's Apparel,$65.00 ,650,"$422,500 ","$190,125 ",45%,Outlet
200,West Gear,1128299,2/4/2021,West,California,San Francisco,Women's Apparel,$70.00 ,700,"$490,000 ","$49,000 ",10%,Outlet
201,West Gear,1128299,2/5/2021,West,California,San Francisco,Men's Street Footwear,$55.00 ,875,"$481,250 ","$144,375 ",30%,Outlet
202,West Gear,1128299,2/6/2021,West,California,San Francisco,Men's Athletic Footwear,$60.00 ,875,"$525,000 ","$78,750 ",15%,Outlet
203,West Gear,1128299,2/7/2021,West,California,San Francisco,Women's Street Footwear,$55.00 ,725,"$398,750 ","$119,625 ",30%,Outlet
204,West Gear,1128299,2/8/2021,West,California,San Francisco,Women's Athletic Footwear,$55.00 ,700,"$385,000 ","$96,250 ",25%,Outlet
205,West Gear,1128299,2/9/2021,West,California,San Francisco,Men's Apparel,$65.00 ,650,"$422,500 ","$190,125 ",45%,Outlet
206,West Gear,1128299,2/10/2021,West,California,San Francisco,Women's Apparel,$70.00 ,775,"$542,500 ","$54,250 ",10%,Outlet
207,West Gear,1128299,2/11/2021,West,California,San Francisco,Men's Street Footwear,$55.00 ,975,"$536,250 ","$160,875 ",30%,Outlet
208,West Gear,1128299,2/12/2021,West,California,San Francisco,Men's Athletic Footwear,$60.00 ,975,"$585,000 ","$87,750 ",15%,Outlet
209,West Gear,1128299,2/13/2021,West,California,San Francisco,Women's Street Footwear,$55.00 ,775,"$426,250 ","$127,875 ",30%,Outlet
210,West Gear,1128299,2/14/2021,West,California,San Francisco,Women's Athletic Footwear,$55.00 ,775,"$426,250 ","$106,563 ",25%,Outlet
211,West Gear,1128299,2/15/2021,West,California,San Francisco,Men's Apparel,$65.00 ,700,"$455,000 ","$204,750 ",45%,Outlet
212,West Gear,1128299,2/16/2021,West,California,San Francisco,Women's Apparel,$70.00 ,800,"$560,000 ","$56,000 ",10%,Outlet
213,Kohl's,1189833,2/17/2021,West,California,San Francisco,Men's Street Footwear,$35.00 ,700,"$245,000 ","$98,000 ",40%,Outlet
214,Kohl's,1189833,2/18/2021,West,California,San Francisco,Men's Athletic Footwear,$45.00 ,700,"$315,000 ","$78,750 ",25%,Outlet
215,Kohl's,1189833,3/9/2021,West,California,San Francisco,Women's Street Footwear,$45.00 ,700,"$315,000 ","$126,000 ",40%,Outlet
216,Kohl's,1189833,3/10/2021,West,California,San Francisco,Women's Athletic Footwear,$45.00 ,550,"$247,500 ","$86,625 ",35%,Outlet
217,Kohl's,1189833,3/11/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,500,"$250,000 ","$137,500 ",55%,Outlet
218,Kohl's,1189833,3/12/2021,West,California,Los Angeles,Women's Apparel,$45.00 ,700,"$315,000 ","$63,000 ",20%,Outlet
219,Kohl's,1189833,3/13/2021,West,California,Los Angeles,Men's Street Footwear,$35.00 ,750,"$262,500 ","$105,000 ",40%,Outlet
220,Kohl's,1189833,3/14/2021,West,California,Los Angeles,Men's Athletic Footwear,$45.00 ,650,"$292,500 ","$73,125 ",25%,Outlet
221,Kohl's,1189833,3/15/2021,West,California,Los Angeles,Women's Street Footwear,$45.00 ,675,"$303,750 ","$121,500 ",40%,Outlet
222,Kohl's,1189833,3/16/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,525,"$236,250 ","$82,688 ",35%,Outlet
223,Kohl's,1189833,3/17/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,450,"$225,000 ","$123,750 ",55%,Outlet
224,Kohl's,1189833,3/18/2021,West,California,Los Angeles,Women's Apparel,$45.00 ,650,"$292,500 ","$58,500 ",20%,Outlet
225,Kohl's,1189833,3/19/2021,West,California,Los Angeles,Men's Street Footwear,$35.00 ,800,"$280,000 ","$112,000 ",40%,Outlet
226,Kohl's,1189833,3/20/2021,West,California,Los Angeles,Men's Athletic Footwear,$45.00 ,650,"$292,500 ","$73,125 ",25%,Outlet
227,Kohl's,1189833,3/21/2021,West,California,Los Angeles,Women's Street Footwear,$45.00 ,650,"$292,500 ","$117,000 ",40%,Outlet
228,Kohl's,1189833,3/22/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,550,"$247,500 ","$86,625 ",35%,Outlet
229,Kohl's,1189833,3/23/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,425,"$212,500 ","$116,875 ",55%,Outlet
230,Kohl's,1189833,4/6/2021,West,California,Los Angeles,Women's Apparel,$45.00 ,625,"$281,250 ","$56,250 ",20%,Outlet
231,Kohl's,1189833,4/7/2021,West,California,Los Angeles,Men's Street Footwear,$45.00 ,800,"$360,000 ","$144,000 ",40%,Outlet
232,Kohl's,1189833,4/8/2021,West,California,Los Angeles,Men's Athletic Footwear,$50.00 ,600,"$300,000 ","$75,000 ",25%,Outlet
233,Kohl's,1189833,4/9/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,625,"$312,500 ","$125,000 ",40%,Outlet
234,Kohl's,1189833,4/10/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,525,"$236,250 ","$82,688 ",35%,Outlet
235,Kohl's,1189833,4/11/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,425,"$212,500 ","$116,875 ",55%,Outlet
236,Kohl's,1189833,4/12/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,600,"$390,000 ","$78,000 ",20%,Outlet
237,Kohl's,1189833,4/13/2021,West,California,Los Angeles,Men's Street Footwear,$45.00 ,800,"$360,000 ","$144,000 ",40%,Outlet
238,Kohl's,1189833,4/14/2021,West,California,Los Angeles,Men's Athletic Footwear,$50.00 ,650,"$325,000 ","$81,250 ",25%,Outlet
239,Kohl's,1189833,4/15/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,650,"$325,000 ","$130,000 ",40%,Outlet
240,Kohl's,1189833,4/16/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,550,"$247,500 ","$86,625 ",35%,Outlet
241,Kohl's,1189833,4/17/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,450,"$225,000 ","$123,750 ",55%,Outlet
242,Kohl's,1189833,4/18/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,625,"$406,250 ","$81,250 ",20%,Outlet
243,Kohl's,1189833,4/19/2021,West,California,Los Angeles,Men's Street Footwear,$45.00 ,900,"$405,000 ","$162,000 ",40%,Outlet
244,Kohl's,1189833,4/20/2021,West,California,Los Angeles,Men's Athletic Footwear,$50.00 ,750,"$375,000 ","$93,750 ",25%,Outlet
245,Kohl's,1189833,4/21/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,750,"$375,000 ","$150,000 ",40%,Outlet
246,Kohl's,1189833,4/22/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,625,"$281,250 ","$98,438 ",35%,Outlet
247,Kohl's,1189833,4/23/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,500,"$250,000 ","$137,500 ",55%,Outlet
248,Kohl's,1189833,4/24/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,800,"$520,000 ","$104,000 ",20%,Outlet
249,Kohl's,1189833,4/25/2021,West,California,Los Angeles,Men's Street Footwear,$45.00 ,950,"$427,500 ","$171,000 ",40%,Outlet
250,Kohl's,1189833,4/26/2021,West,California,Los Angeles,Men's Athletic Footwear,$50.00 ,800,"$400,000 ","$100,000 ",25%,Outlet
251,Kohl's,1189833,4/27/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,750,"$375,000 ","$150,000 ",40%,Outlet
252,Kohl's,1189833,4/28/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,650,"$292,500 ","$102,375 ",35%,Outlet
253,Kohl's,1189833,4/29/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,700,"$350,000 ","$192,500 ",55%,Outlet
254,Kohl's,1189833,4/30/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,700,"$455,000 ","$91,000 ",20%,Outlet
255,Kohl's,1189833,5/1/2021,West,California,Los Angeles,Men's Street Footwear,$50.00 ,900,"$450,000 ","$180,000 ",40%,Outlet
256,Kohl's,1189833,5/2/2021,West,California,Los Angeles,Men's Athletic Footwear,$55.00 ,850,"$467,500 ","$116,875 ",25%,Outlet
257,Kohl's,1189833,5/3/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,725,"$362,500 ","$145,000 ",40%,Outlet
258,Kohl's,1189833,5/4/2021,West,California,Los Angeles,Women's Athletic Footwear,$50.00 ,675,"$337,500 ","$118,125 ",35%,Outlet
259,Kohl's,1189833,5/5/2021,West,California,Los Angeles,Men's Apparel,$60.00 ,675,"$405,000 ","$222,750 ",55%,Outlet
260,Kohl's,1189833,5/6/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,650,"$422,500 ","$84,500 ",20%,Outlet
261,Kohl's,1189833,5/7/2021,West,California,Los Angeles,Men's Street Footwear,$50.00 ,850,"$425,000 ","$170,000 ",40%,Outlet
262,Kohl's,1189833,5/8/2021,West,California,Los Angeles,Men's Athletic Footwear,$55.00 ,850,"$467,500 ","$116,875 ",25%,Outlet
263,Kohl's,1189833,5/9/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,700,"$350,000 ","$140,000 ",40%,Outlet
264,Kohl's,1189833,5/10/2021,West,California,Los Angeles,Women's Athletic Footwear,$50.00 ,650,"$325,000 ","$113,750 ",35%,Outlet
265,Kohl's,1189833,5/11/2021,West,California,Los Angeles,Men's Apparel,$60.00 ,650,"$390,000 ","$214,500 ",55%,Outlet
266,Kohl's,1189833,5/12/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,700,"$455,000 ","$91,000 ",20%,Outlet
267,Kohl's,1189833,5/13/2021,West,California,Los Angeles,Men's Street Footwear,$50.00 ,800,"$400,000 ","$160,000 ",40%,Outlet
268,Kohl's,1189833,5/14/2021,West,California,Los Angeles,Men's Athletic Footwear,$55.00 ,800,"$440,000 ","$110,000 ",25%,Outlet
269,Kohl's,1189833,5/15/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,650,"$325,000 ","$130,000 ",40%,Outlet
270,Kohl's,1189833,5/16/2021,West,California,Los Angeles,Women's Athletic Footwear,$50.00 ,625,"$312,500 ","$109,375 ",35%,Outlet
271,Kohl's,1189833,5/17/2021,West,California,Los Angeles,Men's Apparel,$60.00 ,600,"$360,000 ","$198,000 ",55%,Outlet
272,Kohl's,1189833,5/18/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,650,"$422,500 ","$84,500 ",20%,Outlet
273,Kohl's,1189833,5/19/2021,West,California,Los Angeles,Men's Street Footwear,$50.00 ,825,"$412,500 ","$165,000 ",40%,Outlet
274,Kohl's,1189833,5/20/2021,West,California,Los Angeles,Men's Athletic Footwear,$55.00 ,825,"$453,750 ","$113,438 ",25%,Outlet
275,Kohl's,1189833,5/21/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,675,"$337,500 ","$135,000 ",40%,Outlet
276,Kohl's,1189833,5/22/2021,West,California,Los Angeles,Women's Athletic Footwear,$50.00 ,650,"$325,000 ","$113,750 ",35%,Outlet
277,Kohl's,1189833,5/23/2021,West,California,Los Angeles,Men's Apparel,$60.00 ,600,"$360,000 ","$198,000 ",55%,Outlet
278,Kohl's,1189833,5/24/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,700,"$455,000 ","$91,000 ",20%,Outlet
279,Kohl's,1189833,5/25/2021,West,California,Los Angeles,Men's Street Footwear,$50.00 ,900,"$450,000 ","$180,000 ",40%,Outlet
280,Kohl's,1189833,5/26/2021,West,California,Los Angeles,Men's Athletic Footwear,$55.00 ,900,"$495,000 ","$123,750 ",25%,Outlet
281,Kohl's,1189833,5/27/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,700,"$350,000 ","$140,000 ",40%,Outlet
282,Kohl's,1189833,5/28/2021,West,California,Los Angeles,Women's Athletic Footwear,$50.00 ,700,"$350,000 ","$122,500 ",35%,Outlet
283,Kohl's,1189833,5/29/2021,West,California,Los Angeles,Men's Apparel,$60.00 ,625,"$375,000 ","$206,250 ",55%,Outlet
284,Kohl's,1189833,5/30/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,725,"$471,250 ","$94,250 ",20%,Outlet
285,Foot Locker,1185732,5/31/2021,West,California,Los Angeles,Men's Street Footwear,$45.00 ,475,"$213,750 ","$85,500 ",40%,Outlet
286,Foot Locker,1185732,6/1/2021,West,California,Los Angeles,Men's Athletic Footwear,$45.00 ,275,"$123,750 ","$43,313 ",35%,Outlet
287,Foot Locker,1185732,6/2/2021,West,California,Los Angeles,Women's Street Footwear,$35.00 ,275,"$96,250 ","$33,688 ",35%,Outlet
288,Foot Locker,1185732,6/3/2021,West,California,Los Angeles,Women's Athletic Footwear,$40.00 ,125,"$50,000 ","$20,000 ",40%,Outlet
289,Foot Locker,1185732,6/4/2021,Midwest,Illinois,Chicago,Men's Apparel,$55.00 ,175,"$96,250 ","$33,687 ",35%,Outlet
290,Foot Locker,1185732,6/5/2021,Midwest,Illinois,Chicago,Women's Apparel,$45.00 ,275,"$123,750 ","$61,875 ",50%,Outlet
291,Foot Locker,1185732,6/6/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$45.00 ,525,"$236,250 ","$94,500 ",40%,Outlet
292,Foot Locker,1185732,6/7/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00 ,175,"$78,750 ","$27,563 ",35%,Outlet
293,Foot Locker,1185732,6/8/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$35.00 ,225,"$78,750 ","$27,563 ",35%,Outlet
294,Foot Locker,1185732,6/9/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00 ,100,"$40,000 ","$16,000 ",40%,Outlet
295,Foot Locker,1185732,6/10/2021,Midwest,Illinois,Chicago,Men's Apparel,$55.00 ,175,"$96,250 ","$33,687 ",35%,Outlet
296,Foot Locker,1185732,6/11/2021,Midwest,Illinois,Chicago,Women's Apparel,$45.00 ,275,"$123,750 ","$61,875 ",50%,Outlet
297,Foot Locker,1185732,6/12/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,495,"$247,500 ","$99,000 ",40%,Outlet
298,Foot Locker,1185732,6/13/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$50.00 ,200,"$100,000 ","$35,000 ",35%,Outlet
299,Foot Locker,1185732,6/14/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00 ,225,"$90,000 ","$31,500 ",35%,Outlet
300,Foot Locker,1185732,6/15/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$45.00 ,75,"$33,750 ","$13,500 ",40%,Outlet
301,Foot Locker,1185732,6/16/2021,Midwest,Illinois,Chicago,Men's Apparel,$60.00 ,125,"$75,000 ","$26,250 ",35%,Outlet
302,Foot Locker,1185732,6/17/2021,Midwest,Illinois,Chicago,Women's Apparel,$50.00 ,225,"$112,500 ","$56,250 ",50%,Outlet
303,Foot Locker,1185732,6/18/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,450,"$225,000 ","$90,000 ",40%,Outlet
304,Foot Locker,1185732,6/19/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$50.00 ,150,"$75,000 ","$26,250 ",35%,Outlet
305,Foot Locker,1185732,6/20/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00 ,150,"$60,000 ","$21,000 ",35%,Outlet
306,Foot Locker,1185732,6/21/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$45.00 ,75,"$33,750 ","$13,500 ",40%,Outlet
307,Foot Locker,1185732,6/22/2021,Midwest,Illinois,Chicago,Men's Apparel,$60.00 ,100,"$60,000 ","$21,000 ",35%,Outlet
308,Foot Locker,1185732,6/23/2021,Midwest,Illinois,Chicago,Women's Apparel,$50.00 ,225,"$112,500 ","$56,250 ",50%,Outlet
309,Foot Locker,1185732,6/24/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$60.00 ,495,"$297,000 ","$118,800 ",40%,Outlet
310,Foot Locker,1185732,6/25/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$55.00 ,200,"$110,000 ","$38,500 ",35%,Outlet
311,Foot Locker,1185732,6/26/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$50.00 ,175,"$87,500 ","$30,625 ",35%,Outlet
312,Foot Locker,1185732,6/27/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$50.00 ,100,"$50,000 ","$20,000 ",40%,Outlet
313,Foot Locker,1185732,6/28/2021,Midwest,Illinois,Chicago,Men's Apparel,$60.00 ,125,"$75,000 ","$26,250 ",35%,Outlet
314,Foot Locker,1185732,6/29/2021,Midwest,Illinois,Chicago,Women's Apparel,$65.00 ,250,"$162,500 ","$81,250 ",50%,Outlet
315,Foot Locker,1185732,6/30/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,500,"$250,000 ","$100,000 ",40%,Outlet
316,Foot Locker,1185732,7/1/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00 ,250,"$112,500 ","$39,375 ",35%,Outlet
317,Foot Locker,1185732,7/2/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00 ,200,"$80,000 ","$28,000 ",35%,Outlet
318,Foot Locker,1185732,7/3/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00 ,175,"$70,000 ","$28,000 ",40%,Outlet
319,Foot Locker,1185732,7/4/2021,Midwest,Illinois,Chicago,Men's Apparel,$50.00 ,175,"$87,500 ","$30,625 ",35%,Outlet
320,Foot Locker,1185732,7/5/2021,Midwest,Illinois,Chicago,Women's Apparel,$55.00 ,350,"$192,500 ","$96,250 ",50%,Outlet
321,Foot Locker,1185732,7/6/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,575,"$287,500 ","$115,000 ",40%,Outlet
322,Foot Locker,1185732,7/7/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00 ,325,"$146,250 ","$51,188 ",35%,Outlet
323,Foot Locker,1185732,7/8/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00 ,250,"$100,000 ","$35,000 ",35%,Outlet
324,Foot Locker,1185732,7/9/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00 ,200,"$80,000 ","$32,000 ",40%,Outlet
325,Foot Locker,1185732,7/10/2021,Midwest,Illinois,Chicago,Men's Apparel,$50.00 ,225,"$112,500 ","$39,375 ",35%,Outlet
326,Foot Locker,1185732,7/11/2021,Midwest,Illinois,Chicago,Women's Apparel,$55.00 ,400,"$220,000 ","$110,000 ",50%,Outlet
327,Foot Locker,1185732,7/12/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,550,"$275,000 ","$110,000 ",40%,Outlet
328,Foot Locker,1185732,7/13/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00 ,325,"$146,250 ","$51,188 ",35%,Outlet
329,Foot Locker,1185732,7/14/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00 ,250,"$100,000 ","$35,000 ",35%,Outlet
330,Foot Locker,1185732,7/15/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00 ,225,"$90,000 ","$36,000 ",40%,Outlet
331,Foot Locker,1185732,7/16/2021,Midwest,Illinois,Chicago,Men's Apparel,$50.00 ,200,"$100,000 ","$35,000 ",35%,Outlet
332,Foot Locker,1185732,7/17/2021,Midwest,Illinois,Chicago,Women's Apparel,$55.00 ,375,"$206,250 ","$103,125 ",50%,Outlet
333,Foot Locker,1185732,7/18/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,500,"$250,000 ","$100,000 ",40%,Outlet
334,Foot Locker,1185732,7/19/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00 ,300,"$135,000 ","$47,250 ",35%,Outlet
335,Foot Locker,1185732,7/20/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00 ,200,"$80,000 ","$28,000 ",35%,Outlet
336,Foot Locker,1185732,7/21/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00 ,175,"$70,000 ","$28,000 ",40%,Outlet
337,Foot Locker,1185732,7/22/2021,Midwest,Illinois,Chicago,Men's Apparel,$50.00 ,175,"$87,500 ","$30,625 ",35%,Outlet
338,Foot Locker,1185732,7/23/2021,Midwest,Illinois,Chicago,Women's Apparel,$55.00 ,250,"$137,500 ","$68,750 ",50%,Outlet
339,Foot Locker,1185732,7/24/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$60.00 ,425,"$255,000 ","$102,000 ",40%,Outlet
340,Foot Locker,1185732,7/25/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$50.00 ,250,"$125,000 ","$43,750 ",35%,Outlet
341,Foot Locker,1185732,7/26/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$50.00 ,150,"$75,000 ","$26,250 ",35%,Outlet
342,Foot Locker,1185732,7/27/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$50.00 ,125,"$62,500 ","$25,000 ",40%,Outlet
343,Foot Locker,1185732,7/28/2021,Midwest,Illinois,Chicago,Men's Apparel,$60.00 ,125,"$75,000 ","$26,250 ",35%,Outlet
344,Foot Locker,1185732,7/29/2021,Midwest,Illinois,Chicago,Women's Apparel,$65.00 ,250,"$162,500 ","$81,250 ",50%,Outlet
345,Foot Locker,1185732,7/30/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$60.00 ,400,"$240,000 ","$96,000 ",40%,Outlet
346,Foot Locker,1185732,7/31/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$50.00 ,250,"$125,000 ","$43,750 ",35%,Outlet
347,Foot Locker,1185732,8/1/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$50.00 ,195,"$97,500 ","$34,125 ",35%,Outlet
348,Foot Locker,1185732,8/2/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$50.00 ,175,"$87,500 ","$35,000 ",40%,Outlet
349,Foot Locker,1185732,8/3/2021,Midwest,Illinois,Chicago,Men's Apparel,$60.00 ,150,"$90,000 ","$31,500 ",35%,Outlet
350,Foot Locker,1185732,8/4/2021,Midwest,Illinois,Chicago,Women's Apparel,$65.00 ,250,"$162,500 ","$81,250 ",50%,Outlet
351,Foot Locker,1185732,8/5/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$60.00 ,500,"$300,000 ","$120,000 ",40%,Outlet
352,Foot Locker,1185732,8/6/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$50.00 ,300,"$150,000 ","$52,500 ",35%,Outlet
353,Foot Locker,1185732,8/7/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$50.00 ,250,"$125,000 ","$43,750 ",35%,Outlet
354,Foot Locker,1185732,8/8/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$50.00 ,200,"$100,000 ","$40,000 ",40%,Outlet
355,Foot Locker,1185732,8/9/2021,Midwest,Illinois,Chicago,Men's Apparel,$60.00 ,200,"$120,000 ","$42,000 ",35%,Outlet
356,Foot Locker,1185732,8/10/2021,Midwest,Illinois,Chicago,Women's Apparel,$65.00 ,300,"$195,000 ","$97,500 ",50%,Outlet
357,Sports Direct,1197831,8/11/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$20.00 ,725,"$145,000 ","$43,500 ",30%,Outlet
358,Sports Direct,1197831,8/12/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$30.00 ,725,"$217,500 ","$65,250 ",30%,Outlet
